Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost,Lead_Time,Factory,Recommendation
137,US-2021-113880-OTH-LIC-15000,2024-01-03,2026-08-26,3,113880,United States,Elmhurst,Illinois,60126,Other,2,OTH-LIC-15000,6,60.0,3,30.0,30.0,966.0,1,Keep Current Factory
138,US-2021-131009-CHO-TRI-54000,2024-01-03,2026-08-26,3,131009,United States,El Paso,Texas,79907,Chocolate,2,CHO-TRI-54000,12,11.25,3,7.35,3.9,966.0,4,Keep Current Factory
139,US-2021-168312-CHO-SCR-58000,2024-01-03,2026-08-28,3,168312,United States,Houston,Texas,77036,Chocolate,2,CHO-SCR-58000,13,10.8,3,7.5,3.3,968.0,0,Keep Current Factory
140,US-2021-143707-CHO-SCR-58000,2024-01-03,2026-08-26,3,143707,United States,New York City,New York,10035,Chocolate,0,CHO-SCR-58000,13,10.8,3,7.5,3.3,966.0,0,Keep Current Factory
141,US-2021-107524-CHO-MIL-31000,2024-02-03,2026-08-29,3,107524,United States,New York City,New York,10009,Chocolate,0,CHO-MIL-31000,10,6.5,2,4.22,2.28,938.0,4,Keep Current Factory
142,US-2021-111157-CHO-TRI-54000,2024-02-03,2026-08-27,3,111157,United States,Philadelphia,Pennsylvania,19120,Chocolate,0,CHO-TRI-54000,12,3.75,1,2.45,1.3,936.0,4,Keep Current Factory
143,US-2021-107524-CHO-NUT-13000,2024-02-03,2026-08-29,3,107524,United States,New York City,New York,10009,Chocolate,0,CHO-NUT-13000,11,17.45,5,12.45,5.0,938.0,0,Keep Current Factory
144,US-2021-111157-CHO-MIL-31000,2024-02-03,2026-08-27,3,111157,United States,Philadelphia,Pennsylvania,19120,Chocolate,0,CHO-MIL-31000,10,9.75,3,6.33,3.42,936.0,4,Keep Current Factory
145,US-2021-127978-CHO-TRI-54000,2024-03-03,2026-08-29,3,127978,United States,Columbus,Ohio,43229,Chocolate,0,CHO-TRI-54000,12,18.75,5,12.25,6.5,909.0,4,Keep Current Factory
146,US-2021-105648-CHO-MIL-31000,2024-03-03,2026-08-28,3,105648,United States,San Diego,California,92037,Chocolate,3,CHO-MIL-31000,10,9.75,3,6.33,3.42,908.0,4,Keep Current Factory
147,US-2021-130421-CHO-NUT-13000,2024-03-03,2026-08-28,3,130421,United States,Houston,Texas,77095,Chocolate,2,CHO-NUT-13000,11,10.47,3,7.47,3.0,908.0,0,Keep Current Factory
148,US-2021-155852-CHO-FUD-51000,2024-03-03,2026-08-28,2,155852,United States,Wilmington,North Carolina,28403,Chocolate,1,CHO-FUD-51000,9,14.4,4,9.6,4.8,908.0,0,Keep Current Factory
149,US-2021-127964-CHO-SCR-58000,2024-03-03,2026-08-29,3,127964,United States,New York City,New York,10035,Chocolate,0,CHO-SCR-58000,13,18.0,5,12.5,5.5,909.0,0,Keep Current Factory
150,US-2021-127964-CHO-SCR-58000,2024-03-03,2026-08-29,3,127964,United States,New York City,New York,10035,Chocolate,0,CHO-SCR-58000,13,10.8,3,7.5,3.3,909.0,0,Keep Current Factory
151,US-2021-127978-CHO-SCR-58000,2024-03-03,2026-08-29,3,127978,United States,Columbus,Ohio,43229,Chocolate,0,CHO-SCR-58000,13,10.8,3,7.5,3.3,909.0,0,Keep Current Factory
152,US-2021-127978-CHO-NUT-13000,2024-03-03,2026-08-29,3,127978,United States,Columbus,Ohio,43229,Chocolate,0,CHO-NUT-13000,11,27.92,8,19.92,8.0,909.0,0,Keep Current Factory
153,US-2021-127964-CHO-MIL-31000,2024-03-03,2026-08-29,3,127964,United States,New York City,New York,10035,Chocolate,0,CHO-MIL-31000,10,3.25,1,2.11,1.14,909.0,4,Keep Current Factory
154,US-2021-117016-CHO-NUT-13000,2024-04-03,2026-08-30,3,117016,United States,Margate,Florida,33063,Chocolate,1,CHO-NUT-13000,11,10.47,3,7.47,3.0,879.0,0,Keep Current Factory
155,US-2021-116239-CHO-FUD-51000,2024-04-03,2026-08-25,1,116239,United States,Columbia,South Carolina,29203,Chocolate,1,CHO-FUD-51000,9,18.0,5,12.0,6.0,874.0,0,Keep Current Factory
156,US-2021-169061-CHO-TRI-54000,2024-05-03,2026-08-29,2,169061,United States,Yonkers,New York,10701,Chocolate,0,CHO-TRI-54000,12,11.25,3,7.35,3.9,848.0,4,Keep Current Factory
157,US-2021-169061-CHO-NUT-13000,2024-05-03,2026-08-29,2,169061,United States,Yonkers,New York,10701,Chocolate,0,CHO-NUT-13000,11,20.94,6,14.94,6.0,848.0,0,Keep Current Factory
158,US-2021-169061-CHO-TRI-54000,2024-05-03,2026-08-29,2,169061,United States,Yonkers,New York,10701,Chocolate,0,CHO-TRI-54000,12,7.5,2,4.9,2.6,848.0,4,Keep Current Factory
159,US-2021-169061-CHO-NUT-13000,2024-05-03,2026-08-29,2,169061,United States,Yonkers,New York,10701,Chocolate,0,CHO-NUT-13000,11,6.98,2,4.98,2.0,848.0,0,Keep Current Factory
160,US-2021-169061-CHO-TRI-54000,2024-05-03,2026-08-29,2,169061,United States,Yonkers,New York,10701,Chocolate,0,CHO-TRI-54000,12,11.25,3,7.35,3.9,848.0,4,Keep Current Factory
161,US-2021-104563-OTH-KAZ-38000,2024-07-03,2026-09-02,3,104563,United States,Seattle,Washington,98103,Other,3,OTH-KAZ-38000,4,19.5,6,1.5,18.0,791.0,3,Keep Current Factory
162,US-2021-156587-CHO-NUT-13000,2024-07-03,2026-08-29,0,156587,United States,Seattle,Washington,98103,Chocolate,3,CHO-NUT-13000,11,3.49,1,2.49,1.0,787.0,0,Keep Current Factory
163,US-2021-104563-CHO-NUT-13000,2024-07-03,2026-09-02,3,104563,United States,Seattle,Washington,98103,Chocolate,3,CHO-NUT-13000,11,6.98,2,4.98,2.0,791.0,0,Keep Current Factory
164,US-2021-104563-CHO-SCR-58000,2024-07-03,2026-09-02,3,104563,United States,Seattle,Washington,98103,Chocolate,3,CHO-SCR-58000,13,18.0,5,12.5,5.5,791.0,0,Keep Current Factory
165,US-2021-156587-CHO-FUD-51000,2024-07-03,2026-08-29,0,156587,United States,Seattle,Washington,98103,Chocolate,3,CHO-FUD-51000,9,10.8,3,7.2,3.6,787.0,0,Keep Current Factory
166,US-2021-131982-CHO-FUD-51000,2024-07-03,2026-09-01,2,131982,United States,Des Moines,Washington,98198,Chocolate,3,CHO-FUD-51000,9,7.2,2,4.8,2.4,790.0,0,Keep Current Factory
167,US-2021-104563-CHO-FUD-51000,2024-07-03,2026-09-02,3,104563,United States,Seattle,Washington,98103,Chocolate,3,CHO-FUD-51000,9,18.0,5,12.0,6.0,791.0,0,Keep Current Factory
168,US-2021-156587-CHO-FUD-51000,2024-07-03,2026-08-29,0,156587,United States,Seattle,Washington,98103,Chocolate,3,CHO-FUD-51000,9,10.8,3,7.2,3.6,787.0,0,Keep Current Factory
169,US-2021-140116-CHO-FUD-51000,2024-10-03,2026-09-07,3,140116,United States,Denver,Colorado,80219,Chocolate,3,CHO-FUD-51000,9,14.4,4,9.6,4.8,704.0,0,Keep Current Factory
170,US-2021-100279-CHO-SCR-58000,2024-10-03,2026-09-04,3,100279,United States,Royal Oak,Michigan,48073,Chocolate,2,CHO-SCR-58000,13,7.2,2,5.0,2.2,701.0,0,Keep Current Factory
171,US-2021-140116-CHO-NUT-13000,2024-10-03,2026-09-07,3,140116,United States,Denver,Colorado,80219,Chocolate,3,CHO-NUT-13000,11,10.47,3,7.47,3.0,704.0,0,Keep Current Factory
172,US-2021-166884-CHO-MIL-31000,2024-11-03,2026-09-06,2,166884,United States,Columbus,Ohio,43229,Chocolate,0,CHO-MIL-31000,10,16.25,5,10.55,5.7,672.0,4,Keep Current Factory
173,US-2021-114790-CHO-TRI-54000,2024-11-03,2026-09-03,2,114790,United States,Richmond,Kentucky,40475,Chocolate,1,CHO-TRI-54000,12,11.25,3,7.35,3.9,669.0,4,Keep Current Factory
174,US-2021-103338-CHO-SCR-58000,2024-11-03,2026-09-05,3,103338,United States,Roseville,California,95661,Chocolate,3,CHO-SCR-58000,13,10.8,3,7.5,3.3,671.0,0,Keep Current Factory
175,US-2021-166884-CHO-NUT-13000,2024-11-03,2026-09-06,2,166884,United States,Columbus,Ohio,43229,Chocolate,0,CHO-NUT-13000,11,20.94,6,14.94,6.0,672.0,0,Keep Current Factory
176,US-2021-114790-CHO-TRI-54000,2024-11-03,2026-09-03,2,114790,United States,Richmond,Kentucky,40475,Chocolate,1,CHO-TRI-54000,12,11.25,3,7.35,3.9,669.0,4,Keep Current Factory
177,US-2021-158337-CHO-NUT-13000,2024-11-03,2026-09-04,2,158337,United States,New York City,New York,10024,Chocolate,0,CHO-NUT-13000,11,48.86,14,34.86,14.0,670.0,0,Keep Current Factory
178,US-2021-114790-CHO-FUD-51000,2024-11-03,2026-09-03,2,114790,United States,Richmond,Kentucky,40475,Chocolate,1,CHO-FUD-51000,9,7.2,2,4.8,2.4,669.0,0,Keep Current Factory
179,US-2021-114790-CHO-NUT-13000,2024-11-03,2026-09-03,2,114790,United States,Richmond,Kentucky,40475,Chocolate,1,CHO-NUT-13000,11,10.47,3,7.47,3.0,669.0,0,Keep Current Factory
180,CA-2021-139675-CHO-SCR-58000,,2026-09-08,2,139675,Canada,Calgary,Alberta,T2C,Chocolate,3,CHO-SCR-58000,13,14.4,4,10.0,4.4,,0,Keep Current Factory
181,CA-2021-139675-CHO-MIL-31000,,2026-09-08,2,139675,Canada,Calgary,Alberta,T2C,Chocolate,3,CHO-MIL-31000,10,26.0,8,16.88,9.12,,4,Keep Current Factory
182,US-2021-125521-CHO-FUD-51000,,2026-09-09,3,125521,United States,Chesapeake,Virginia,23320,Chocolate,1,CHO-FUD-51000,9,14.4,4,9.6,4.8,,0,Keep Current Factory
183,US-2021-157623-CHO-FUD-51000,,2026-09-08,3,157623,United States,Huntington Beach,California,92646,Chocolate,3,CHO-FUD-51000,9,3.6,1,2.4,1.2,,0,Keep Current Factory
184,US-2021-114510-CHO-NUT-13000,,2026-09-09,3,114510,United States,Logan,Utah,84321,Chocolate,3,CHO-NUT-13000,11,13.96,4,9.96,4.0,,0,Keep Current Factory
185,US-2021-114510-CHO-NUT-13000,,2026-09-09,3,114510,United States,Logan,Utah,84321,Chocolate,3,CHO-NUT-13000,11,6.98,2,4.98,2.0,,0,Keep Current Factory
186,US-2021-100293-CHO-NUT-13000,,2026-09-08,3,100293,United States,Jacksonville,Florida,32216,Chocolate,1,CHO-NUT-13000,11,20.94,6,14.94,6.0,,0,Keep Current Factory
187,US-2021-157623-CHO-NUT-13000,,2026-09-08,3,157623,United States,Huntington Beach,California,92646,Chocolate,3,CHO-NUT-13000,11,6.98,2,4.98,2.0,,0,Keep Current Factory
188,US-2021-152618-OTH-GUM-21000,,2026-09-07,0,152618,United States,Chicago,Illinois,60653,Other,2,OTH-GUM-21000,14,2.5,2,1.3,1.2,,1,Keep Current Factory
189,US-2021-114510-CHO-TRI-54000,,2026-09-09,3,114510,United States,Logan,Utah,84321,Chocolate,3,CHO-TRI-54000,12,3.75,1,2.45,1.3,,4,Keep Current Factory
190,US-2021-114510-CHO-FUD-51000,,2026-09-09,3,114510,United States,Logan,Utah,84321,Chocolate,3,CHO-FUD-51000,9,7.2,2,4.8,2.4,,0,Keep Current Factory
191,US-2021-114510-CHO-MIL-31000,,2026-09-09,3,114510,United States,Logan,Utah,84321,Chocolate,3,CHO-MIL-31000,10,39.0,12,25.32,13.68,,4,Keep Current Factory
192,US-2021-152618-OTH-FIZ-56000,,2026-09-07,0,152618,United States,Chicago,Illinois,60653,Sugar,2,OTH-FIZ-56000,1,7.5,2,4.5,3.0,,2,Move to The Other Factory
193,US-2021-149958-CHO-SCR-58000,,2026-09-09,3,149958,United States,Tampa,Florida,33614,Chocolate,1,CHO-SCR-58000,13,10.8,3,7.5,3.3,,0,Keep Current Factory
194,US-2021-149958-CHO-FUD-51000,,2026-09-09,3,149958,United States,Tampa,Florida,33614,Chocolate,1,CHO-FUD-51000,9,10.8,3,7.2,3.6,,0,Keep Current Factory
195,US-2021-149958-CHO-NUT-13000,,2026-09-09,3,149958,United States,Tampa,Florida,33614,Chocolate,1,CHO-NUT-13000,11,13.96,4,9.96,4.0,,0,Keep Current Factory
196,US-2021-149958-CHO-TRI-54000,,2026-09-09,3,149958,United States,Tampa,Florida,33614,Chocolate,1,CHO-TRI-54000,12,11.25,3,7.35,3.9,,4,Keep Current Factory
197,US-2021-149958-CHO-FUD-51000,,2026-09-09,3,149958,United States,Tampa,Florida,33614,Chocolate,1,CHO-FUD-51000,9,3.6,1,2.4,1.2,,0,Keep Current Factory
198,US-2021-157609-CHO-MIL-31000,,2026-09-11,2,157609,United States,Raleigh,North Carolina,27604,Chocolate,1,CHO-MIL-31000,10,6.5,2,4.22,2.28,,4,Keep Current Factory
199,US-2021-148838-OTH-GUM-21000,,2026-09-11,3,148838,United States,New York City,New York,10024,Other,0,OTH-GUM-21000,14,5.0,4,2.6,2.4,,1,Keep Current Factory
200,US-2021-148838-CHO-MIL-31000,,2026-09-11,3,148838,United States,New York City,New York,10024,Chocolate,0,CHO-MIL-31000,10,22.75,7,14.77,7.98,,4,Keep Current Factory
201,US-2021-148838-OTH-KAZ-38000,,2026-09-11,3,148838,United States,New York City,New York,10024,Other,0,OTH-KAZ-38000,4,9.75,3,0.75,9.0,,3,Keep Current Factory
202,US-2021-118339-CHO-MIL-31000,,2026-09-14,3,118339,United States,Lakeville,Minnesota,55044,Chocolate,2,CHO-MIL-31000,10,6.5,2,4.22,2.28,,4,Keep Current Factory
203,US-2021-164763-CHO-SCR-58000,,2026-09-11,3,164763,United States,Jackson,Mississippi,39212,Chocolate,1,CHO-SCR-58000,13,10.8,3,7.5,3.3,,0,Keep Current Factory
204,US-2021-158442-CHO-MIL-31000,,2026-09-07,1,158442,United States,Dallas,Texas,75217,Chocolate,2,CHO-MIL-31000,10,6.5,2,4.22,2.28,,4,Keep Current Factory
205,US-2021-118339-CHO-FUD-51000,,2026-09-14,3,118339,United States,Lakeville,Minnesota,55044,Chocolate,2,CHO-FUD-51000,9,21.6,6,14.4,7.2,,0,Keep Current Factory
206,US-2021-118339-CHO-NUT-13000,,2026-09-14,3,118339,United States,Lakeville,Minnesota,55044,Chocolate,2,CHO-NUT-13000,11,20.94,6,14.94,6.0,,0,Keep Current Factory
207,US-2021-164763-CHO-MIL-31000,,2026-09-11,3,164763,United States,Jackson,Mississippi,39212,Chocolate,1,CHO-MIL-31000,10,6.5,2,4.22,2.28,,4,Keep Current Factory
208,US-2021-164763-CHO-MIL-31000,,2026-09-11,3,164763,United States,Jackson,Mississippi,39212,Chocolate,1,CHO-MIL-31000,10,9.75,3,6.33,3.42,,4,Keep Current Factory
209,US-2021-118339-CHO-TRI-54000,,2026-09-14,3,118339,United States,Lakeville,Minnesota,55044,Chocolate,2,CHO-TRI-54000,12,37.5,10,24.5,13.0,,4,Keep Current Factory
210,US-2021-118339-CHO-MIL-31000,,2026-09-14,3,118339,United States,Lakeville,Minnesota,55044,Chocolate,2,CHO-MIL-31000,10,22.75,7,14.77,7.98,,4,Keep Current Factory
211,US-2021-148838-OTH-KAZ-38000,,2026-09-11,3,148838,United States,New York City,New York,10024,Other,0,OTH-KAZ-38000,4,13.0,4,1.0,12.0,,3,Keep Current Factory
212,US-2021-158442-CHO-FUD-51000,,2026-09-07,1,158442,United States,Dallas,Texas,75217,Chocolate,2,CHO-FUD-51000,9,3.6,1,2.4,1.2,,0,Keep Current Factory
213,US-2021-158442-CHO-TRI-54000,,2026-09-07,1,158442,United States,Dallas,Texas,75217,Chocolate,2,CHO-TRI-54000,12,11.25,3,7.35,3.9,,4,Keep Current Factory
214,US-2021-148838-OTH-GUM-21000,,2026-09-11,3,148838,United States,New York City,New York,10024,Other,0,OTH-GUM-21000,14,8.75,7,4.55,4.2,,1,Keep Current Factory
215,US-2021-164763-OTH-LIC-15000,,2026-09-11,3,164763,United States,Jackson,Mississippi,39212,Other,1,OTH-LIC-15000,6,80.0,4,40.0,40.0,,1,Keep Current Factory
216,US-2021-164763-CHO-NUT-13000,,2026-09-11,3,164763,United States,Jackson,Mississippi,39212,Chocolate,1,CHO-NUT-13000,11,6.98,2,4.98,2.0,,0,Keep Current Factory
217,US-2021-127859-CHO-MIL-31000,,2026-09-10,2,127859,United States,Philadelphia,Pennsylvania,19134,Chocolate,0,CHO-MIL-31000,10,19.5,6,12.66,6.84,,4,Keep Current Factory
218,US-2021-111871-CHO-FUD-51000,,2026-09-11,2,111871,United States,San Francisco,California,94110,Chocolate,3,CHO-FUD-51000,9,36.0,10,24.0,12.0,,0,Keep Current Factory
219,US-2021-145317-CHO-NUT-13000,,2026-09-13,3,145317,United States,Jacksonville,Florida,32216,Chocolate,1,CHO-NUT-13000,11,10.47,3,7.47,3.0,,0,Keep Current Factory
220,US-2021-145317-CHO-NUT-13000,,2026-09-13,3,145317,United States,Jacksonville,Florida,32216,Chocolate,1,CHO-NUT-13000,11,6.98,2,4.98,2.0,,0,Keep Current Factory
221,US-2021-131275-CHO-NUT-13000,,2026-09-14,3,131275,United States,Burbank,California,91505,Chocolate,3,CHO-NUT-13000,11,6.98,2,4.98,2.0,,0,Keep Current Factory
222,US-2021-145317-CHO-MIL-31000,,2026-09-13,3,145317,United States,Jacksonville,Florida,32216,Chocolate,1,CHO-MIL-31000,10,9.75,3,6.33,3.42,,4,Keep Current Factory
223,US-2021-145317-CHO-FUD-51000,,2026-09-13,3,145317,United States,Jacksonville,Florida,32216,Chocolate,1,CHO-FUD-51000,9,10.8,3,7.2,3.6,,0,Keep Current Factory
224,US-2021-145317-CHO-FUD-51000,,2026-09-13,3,145317,United States,Jacksonville,Florida,32216,Chocolate,1,CHO-FUD-51000,9,14.4,4,9.6,4.8,,0,Keep Current Factory
225,US-2021-131275-CHO-NUT-13000,,2026-09-14,3,131275,United States,Burbank,California,91505,Chocolate,3,CHO-NUT-13000,11,24.43,7,17.43,7.0,,0,Keep Current Factory
226,US-2021-131275-CHO-NUT-13000,,2026-09-14,3,131275,United States,Burbank,California,91505,Chocolate,3,CHO-NUT-13000,11,13.96,4,9.96,4.0,,0,Keep Current Factory
227,US-2021-145317-SUG-LAF-25000,,2026-09-13,3,145317,United States,Jacksonville,Florida,32216,Sugar,1,SUG-LAF-25000,5,11.94,6,7.44,4.5,,2,Move to The Other Factory
228,US-2021-145317-OTH-FIZ-56000,,2026-09-13,3,145317,United States,Jacksonville,Florida,32216,Sugar,1,OTH-FIZ-56000,1,15.0,4,9.0,6.0,,2,Move to The Other Factory
229,US-2021-103989-OTH-KAZ-38000,,2026-09-11,0,103989,United States,Lakeland,Florida,33801,Other,1,OTH-KAZ-38000,4,9.75,3,0.75,9.0,,3,Keep Current Factory
230,US-2021-103989-CHO-MIL-31000,,2026-09-11,0,103989,United States,Lakeland,Florida,33801,Chocolate,1,CHO-MIL-31000,10,9.75,3,6.33,3.42,,4,Keep Current Factory
231,US-2021-103989-CHO-NUT-13000,,2026-09-11,0,103989,United States,Lakeland,Florida,33801,Chocolate,1,CHO-NUT-13000,11,17.45,5,12.45,5.0,,0,Keep Current Factory
232,US-2021-103989-CHO-NUT-13000,,2026-09-11,0,103989,United States,Lakeland,Florida,33801,Chocolate,1,CHO-NUT-13000,11,13.96,4,9.96,4.0,,0,Keep Current Factory
233,US-2021-103989-CHO-SCR-58000,,2026-09-11,0,103989,United States,Lakeland,Florida,33801,Chocolate,1,CHO-SCR-58000,13,10.8,3,7.5,3.3,,0,Keep Current Factory
234,US-2021-103989-CHO-MIL-31000,,2026-09-11,0,103989,United States,Lakeland,Florida,33801,Chocolate,1,CHO-MIL-31000,10,6.5,2,4.22,2.28,,4,Keep Current Factory
235,US-2021-103989-CHO-SCR-58000,,2026-09-11,0,103989,United States,Lakeland,Florida,33801,Chocolate,1,CHO-SCR-58000,13,10.8,3,7.5,3.3,,0,Keep Current Factory
236,US-2021-155544-CHO-NUT-13000,,2026-09-15,3,155544,United States,Knoxville,Tennessee,37918,Chocolate,1,CHO-NUT-13000,11,10.47,3,7.47,3.0,,0,Keep Current Factory
237,US-2021-155544-CHO-TRI-54000,,2026-09-15,3,155544,United States,Knoxville,Tennessee,37918,Chocolate,1,CHO-TRI-54000,12,11.25,3,7.35,3.9,,4,Keep Current Factory
238,US-2021-163223-CHO-MIL-31000,,2026-09-15,3,163223,United States,Springfield,Virginia,22153,Chocolate,1,CHO-MIL-31000,10,13.0,4,8.44,4.56,,4,Keep Current Factory
239,US-2021-140004-CHO-TRI-54000,,2026-09-15,3,140004,United States,Hamilton,Ohio,45011,Chocolate,0,CHO-TRI-54000,12,11.25,3,7.35,3.9,,4,Keep Current Factory
240,US-2021-140004-CHO-MIL-31000,,2026-09-15,3,140004,United States,Hamilton,Ohio,45011,Chocolate,0,CHO-MIL-31000,10,6.5,2,4.22,2.28,,4,Keep Current Factory
241,US-2021-163223-CHO-MIL-31000,,2026-09-15,3,163223,United States,Springfield,Virginia,22153,Chocolate,1,CHO-MIL-31000,10,9.75,3,6.33,3.42,,4,Keep Current Factory
242,US-2021-163223-CHO-NUT-13000,,2026-09-15,3,163223,United States,Springfield,Virginia,22153,Chocolate,1,CHO-NUT-13000,11,17.45,5,12.45,5.0,,0,Keep Current Factory
243,US-2021-155544-CHO-FUD-51000,,2026-09-15,3,155544,United States,Knoxville,Tennessee,37918,Chocolate,1,CHO-FUD-51000,9,18.0,5,12.0,6.0,,0,Keep Current Factory
244,US-2021-163223-CHO-FUD-51000,,2026-09-15,3,163223,United States,Springfield,Virginia,22153,Chocolate,1,CHO-FUD-51000,9,10.8,3,7.2,3.6,,0,Keep Current Factory
245,US-2021-107405-CHO-SCR-58000,,2026-09-15,3,107405,United States,Asheville,North Carolina,28806,Chocolate,1,CHO-SCR-58000,13,3.6,1,2.5,1.1,,0,Keep Current Factory
246,US-2021-163223-OTH-KAZ-38000,,2026-09-15,3,163223,United States,Springfield,Virginia,22153,Other,1,OTH-KAZ-38000,4,22.75,7,1.75,21.0,,3,Keep Current Factory
247,US-2021-148040-CHO-FUD-51000,,2026-09-16,3,148040,United States,Tucson,Arizona,85705,Chocolate,3,CHO-FUD-51000,9,10.8,3,7.2,3.6,,0,Keep Current Factory
248,US-2021-129609-CHO-TRI-54000,,2026-09-12,1,129609,United States,Portage,Indiana,46368,Chocolate,2,CHO-TRI-54000,12,7.5,2,4.9,2.6,,4,Keep Current Factory
249,US-2021-158057-CHO-SCR-58000,,2026-09-16,3,158057,United States,Greensboro,North Carolina,27405,Chocolate,1,CHO-SCR-58000,13,18.0,5,12.5,5.5,,0,Keep Current Factory
250,US-2021-158057-CHO-FUD-51000,,2026-09-16,3,158057,United States,Greensboro,North Carolina,27405,Chocolate,1,CHO-FUD-51000,9,14.4,4,9.6,4.8,,0,Keep Current Factory
251,US-2021-148040-CHO-TRI-54000,,2026-09-16,3,148040,United States,Tucson,Arizona,85705,Chocolate,3,CHO-TRI-54000,12,11.25,3,7.35,3.9,,4,Keep Current Factory
252,US-2021-164749-CHO-TRI-54000,,2026-09-16,0,164749,United States,Delray Beach,Florida,33445,Chocolate,1,CHO-TRI-54000,12,11.25,3,7.35,3.9,,4,Keep Current Factory
253,US-2021-120838-CHO-TRI-54000,,2026-09-16,2,120838,United States,Los Angeles,California,90036,Chocolate,3,CHO-TRI-54000,12,7.5,2,4.9,2.6,,4,Keep Current Factory
254,US-2021-120838-CHO-FUD-51000,,2026-09-16,2,120838,United States,Los Angeles,California,90036,Chocolate,3,CHO-FUD-51000,9,21.6,6,14.4,7.2,,0,Keep Current Factory
255,US-2021-143637-CHO-MIL-31000,,2026-09-19,2,143637,United States,Fresno,California,93727,Chocolate,3,CHO-MIL-31000,10,6.5,2,4.22,2.28,,4,Keep Current Factory
256,US-2021-147235-CHO-SCR-58000,,2026-09-18,3,147235,United States,New York City,New York,10024,Chocolate,0,CHO-SCR-58000,13,18.0,5,12.5,5.5,,0,Keep Current Factory
257,US-2021-148586-CHO-FUD-51000,,2026-09-22,3,148586,United States,New York City,New York,10009,Chocolate,0,CHO-FUD-51000,9,25.2,7,16.8,8.4,,0,Keep Current Factory
258,US-2021-128237-CHO-FUD-51000,,2026-09-20,3,128237,United States,San Francisco,California,94110,Chocolate,3,CHO-FUD-51000,9,21.6,6,14.4,7.2,,0,Keep Current Factory
259,US-2021-128237-CHO-TRI-54000,,2026-09-20,3,128237,United States,San Francisco,California,94110,Chocolate,3,CHO-TRI-54000,12,7.5,2,4.9,2.6,,4,Keep Current Factory
260,US-2021-128237-CHO-FUD-51000,,2026-09-20,3,128237,United States,San Francisco,California,94110,Chocolate,3,CHO-FUD-51000,9,7.2,2,4.8,2.4,,0,Keep Current Factory
261,US-2021-128237-CHO-MIL-31000,,2026-09-20,3,128237,United States,San Francisco,California,94110,Chocolate,3,CHO-MIL-31000,10,13.0,4,8.44,4.56,,4,Keep Current Factory
262,US-2021-141838-CHO-FUD-51000,,2026-09-21,2,141838,United States,San Francisco,California,94122,Chocolate,3,CHO-FUD-51000,9,7.2,2,4.8,2.4,,0,Keep Current Factory
263,US-2021-141838-CHO-MIL-31000,,2026-09-21,2,141838,United States,San Francisco,California,94122,Chocolate,3,CHO-MIL-31000,10,13.0,4,8.44,4.56,,4,Keep Current Factory
264,US-2021-100860-CHO-SCR-58000,,2026-09-20,2,100860,United States,Pomona,California,91767,Chocolate,3,CHO-SCR-58000,13,18.0,5,12.5,5.5,,0,Keep Current Factory
265,US-2021-138436-CHO-MIL-31000,,2026-09-20,3,138436,United States,Los Angeles,California,90036,Chocolate,3,CHO-MIL-31000,10,9.75,3,6.33,3.42,,4,Keep Current Factory
266,US-2021-141838-CHO-TRI-54000,,2026-09-21,2,141838,United States,San Francisco,California,94122,Chocolate,3,CHO-TRI-54000,12,7.5,2,4.9,2.6,,4,Keep Current Factory
267,US-2021-117380-CHO-FUD-51000,,2026-09-24,3,117380,United States,Springfield,Ohio,45503,Chocolate,0,CHO-FUD-51000,9,3.6,1,2.4,1.2,,0,Keep Current Factory
268,US-2021-137869-CHO-TRI-54000,,2026-09-23,3,137869,United States,Des Moines,Iowa,50315,Chocolate,2,CHO-TRI-54000,12,15.0,4,9.8,5.2,,4,Keep Current Factory
